,Synset,Hypernym
18939,escala.n.06,notación_musical.n.01
18940,escala_musical.n.06,notación_musical.n.01
18941,cuadro_de_diálogo.n.01,ventana.n.08
18942,frente_popular.n.01,alianza.n.03
18943,frente_popular.n.01,coalición.n.03
18944,clima.n.02,circunstancias.n.01
18945,clima.n.02,condición.n.01
18946,clima.n.02,situación.n.01
18947,estado_de_ánimo.n.02,circunstancias.n.01
18948,estado_de_ánimo.n.02,condición.n.01
18949,estado_de_ánimo.n.02,situación.n.01
18950,humor.n.02,circunstancias.n.01
18951,humor.n.02,condición.n.01
18952,humor.n.02,situación.n.01
18953,difusión.n.01,mensaje.n.01
18954,depósito.n.07,garantía.n.01
18955,piel_de_zorro.n.03,piel.n.01
18956,receptor.n.01,aparato.n.13
18957,concepto_correlativo.n.01,variable.n.02
18958,correlativo.n.01,variable.n.02
18959,armamento.n.01,movilización_militar.n.01
18960,equipamiento.n.01,movilización_militar.n.01
18961,carta.n.01,texto.n.01
18962,Lyrurus.n.01,aves.n.01
18963,género_Lyrurus.n.01,aves.n.01
18964,adorno.n.02,labor.n.01
18965,bordado.n.02,labor.n.01
18966,labor.n.02,labor.n.01
18967,persea_americana.n.01,fruta.n.01
18968,dolor.n.03,sensacion_somática.n.01
18969,dolor.n.03,sensación.n.01
18970,dolor.n.03,somestesia.n.01
18971,Dalai_Lama.n.01,lama.n.01
18972,negra.n.01,negro.n.05
18973,cubista.n.01,pintor.n.01
18974,folio.n.02,cuartilla.n.02
18975,folio.n.02,folio.n.02
18976,folio.n.02,hoja.n.02
18977,folio.n.02,hoja_de_papel.n.02
18978,folio.n.02,pliego.n.02
18979,hoja.n.02,cuartilla.n.02
18980,hoja.n.02,folio.n.02
18981,hoja.n.02,hoja.n.02
18982,hoja.n.02,hoja_de_papel.n.02
18983,hoja.n.02,pliego.n.02
18984,casa.n.06,familia.n.04
18985,casa.n.06,linaje.n.04
18986,maraca.n.01,instrumento_de_percusión.n.01
18987,iluminación.n.02,estado.n.02
18988,soldados_hostiles.n.01,militares.n.01
18989,soldados_hostiles.n.01,personal_militar.n.01
18990,soldados_hostiles.n.01,soldados.n.01
18991,soldados_hostiles.n.01,tropa.n.01
18992,soldados_hostiles.n.01,tropas.n.01
18993,acumulación.n.01,aumento.n.03
18994,acumulación.n.01,crecimiento.n.03
18995,acumulación.n.01,incremento.n.03
18996,acumulación.n.01,multiplicación.n.03
18997,pepita.n.01,fruto.n.01
18998,semilla.n.01,fruto.n.01
18999,otoño.n.01,estación.n.02
19000,Zoarcidae.n.01,peces.n.01
19001,familia_Zoarcidae.n.01,peces.n.01
19002,dureza.n.04,dificultad.n.04
19003,vaporizador.n.01,aparato.n.01
19004,vaporizador.n.01,dispositivo.n.01
19005,vaporizador.n.01,mecanismo.n.01
19006,aguacero.n.01,lluvia.n.01
19007,turbión.n.01,lluvia.n.01
19008,Tupinambis.n.01,reptiles.n.01
19009,género_Tupinambis.n.01,reptiles.n.01
19010,mantequilla_al_pimiento.n.01,pasta.n.05
19011,unidad_monetaria_islandesa.n.01,unidad_monetaria.n.01
19012,gusano_de_luz.n.01,lampyridae.n.02
19013,hombre_de_Cro-magnon.n.01,homo_sapiens.n.01
19014,leche.n.02,fluido_corporal.n.01
19015,leche.n.02,alimento.n.01
19016,leche.n.02,comida.n.01
19017,leche.n.02,nutrición.n.01
19018,leche.n.02,nutriente.n.01
19019,leche.n.02,sustento.n.01
19020,mujer_de_negocios.n.01,burgués.n.01
19021,mujer_de_negocios.n.01,comerciante.n.01
19022,mujer_de_negocios.n.01,distribuidor.n.01
19023,mujer_de_negocios.n.01,empresario.n.01
19024,mujer_de_negocios.n.01,negociante.n.01
19025,mujer_de_negocios.n.01,persona_de_negocios.n.01
19026,litiasis.n.01,patología.n.02
19027,pasividad.n.01,inercia.n.02
19028,pan_blanco.n.01,pan.n.01
19029,rata_bandicut.n.01,rata.n.01
19030,rata_bandicut.n.01,rattus.n.01
19031,rata_topo.n.01,rata.n.01
19032,rata_topo.n.01,rattus.n.01
19033,onicólisis.n.01,onicosis.n.01
19034,agudeza.n.01,comentario.n.01
19035,agudeza.n.01,consideración.n.01
19036,agudeza.n.01,juicio.n.01
19037,agudeza.n.01,observación.n.01
19038,broma.n.01,comentario.n.01
19039,broma.n.01,consideración.n.01
19040,broma.n.01,juicio.n.01
19041,broma.n.01,observación.n.01
19042,chiste.n.01,comentario.n.01
19043,chiste.n.01,consideración.n.01
19044,chiste.n.01,juicio.n.01
19045,chiste.n.01,observación.n.01
19046,chufleta.n.01,comentario.n.01
19047,chufleta.n.01,consideración.n.01
19048,chufleta.n.01,juicio.n.01
19049,chufleta.n.01,observación.n.01
19050,comentario_burlón.n.01,comentario.n.01
19051,comentario_burlón.n.01,consideración.n.01
19052,comentario_burlón.n.01,juicio.n.01
19053,comentario_burlón.n.01,observación.n.01
19054,cuchufleta.n.01,comentario.n.01
19055,cuchufleta.n.01,consideración.n.01
19056,cuchufleta.n.01,juicio.n.01
19057,cuchufleta.n.01,observación.n.01
19058,idea.n.01,comentario.n.01
19059,idea.n.01,consideración.n.01
19060,idea.n.01,juicio.n.01
19061,idea.n.01,observación.n.01
19062,ocurrencia.n.01,comentario.n.01
19063,ocurrencia.n.01,consideración.n.01
19064,ocurrencia.n.01,juicio.n.01
19065,ocurrencia.n.01,observación.n.01
19066,pulla.n.01,comentario.n.01
19067,pulla.n.01,consideración.n.01
19068,pulla.n.01,juicio.n.01
19069,pulla.n.01,observación.n.01
19070,salida.n.01,comentario.n.01
19071,salida.n.01,consideración.n.01
19072,salida.n.01,juicio.n.01
19073,salida.n.01,observación.n.01
19074,remedio_instantáneo.n.02,arreglo.n.01
19075,remedio_instantáneo.n.02,enmienda.n.01
19076,remedio_instantáneo.n.02,instalación.n.01
19077,remedio_instantáneo.n.02,remiendo.n.01
19078,remedio_instantáneo.n.02,reparación.n.01
19079,remedio_instantáneo.n.02,reparo.n.01
19080,remedio_instantáneo.n.02,solución.n.01
19081,remedio_rápido.n.02,arreglo.n.01
19082,remedio_rápido.n.02,enmienda.n.01
19083,remedio_rápido.n.02,instalación.n.01
19084,remedio_rápido.n.02,remiendo.n.01
19085,remedio_rápido.n.02,reparación.n.01
19086,remedio_rápido.n.02,reparo.n.01
19087,remedio_rápido.n.02,solución.n.01
19088,solución_parche.n.02,arreglo.n.01
19089,solución_parche.n.02,enmienda.n.01
19090,solución_parche.n.02,instalación.n.01
19091,solución_parche.n.02,remiendo.n.01
19092,solución_parche.n.02,reparación.n.01
19093,solución_parche.n.02,reparo.n.01
19094,solución_parche.n.02,solución.n.01
19095,solución_temporal.n.02,arreglo.n.01
19096,solución_temporal.n.02,enmienda.n.01
19097,solución_temporal.n.02,instalación.n.01
19098,solución_temporal.n.02,remiendo.n.01
19099,solución_temporal.n.02,reparación.n.01
19100,solución_temporal.n.02,reparo.n.01
19101,solución_temporal.n.02,solución.n.01
19102,información.n.02,cognición.n.01
19103,información.n.02,conocimiento.n.01
19104,información.n.02,noesis.n.01
19105,información.n.02,saber.n.01
19106,anosmia.n.01,discapacidad.n.01
19107,anosmia.n.01,hándicap.n.01
19108,anosmia.n.01,incapacidad.n.01
19109,anosmia.n.01,minusvalía.n.01
19110,disosmia.n.01,discapacidad.n.01
19111,disosmia.n.01,hándicap.n.01
19112,disosmia.n.01,incapacidad.n.01
19113,disosmia.n.01,minusvalía.n.01
19114,polla_de_agua.n.02,Lagopus_Scoticus.n.01
19115,polla_de_agua.n.02,lagópodo_escocés.n.01
19116,comercio_electrónico.n.01,comercio.n.01
19117,comercio_electrónico.n.01,mercantilismo.n.01
19118,cólera.n.01,emoción.n.01
19119,ira.n.01,emoción.n.01
19120,argumentación.n.02,razonamiento.n.01
19121,argumento.n.02,razonamiento.n.01
19122,Aedes.n.01,artrópodos.n.01
19123,género_Aedes.n.01,artrópodos.n.01
19124,dibujo.n.01,plan.n.01
19125,dibujo.n.01,programa.n.01
19126,diseño.n.01,plan.n.01
19127,diseño.n.01,programa.n.01
19128,esquema.n.01,plan.n.01
19129,esquema.n.01,programa.n.01
19130,secularismo.n.01,doctrina.n.01
19131,secularismo.n.01,filosofía.n.01
19132,disulfiram.n.01,fármaco.n.02
19133,disulfiram.n.01,medicamento.n.02
19134,disulfiram.n.01,medicina.n.02
19135,paletilla.n.01,hueso.n.01
19136,alerce.n.01,gimnospermas.n.01
19137,lárix.n.01,gimnospermas.n.01
19138,trichomonadida.n.01,mastigophora.n.01
19139,coincidencia.n.04,copia.n.02
19140,coincidencia.n.04,duplicado.n.02
19141,contraparte.n.04,copia.n.02
19142,contraparte.n.04,duplicado.n.02
19143,equivalente.n.04,copia.n.02
19144,equivalente.n.04,duplicado.n.02
19145,par.n.04,copia.n.02
19146,par.n.04,duplicado.n.02
19147,pareja.n.04,copia.n.02
19148,pareja.n.04,duplicado.n.02
19149,semejante.n.04,copia.n.02
19150,semejante.n.04,duplicado.n.02
19151,género_Afropavo.n.01,aves.n.01
19152,homofonía.n.01,homonímia.n.01
19153,clasificación.n.04,operación.n.04
19154,ala.n.09,ración.n.01
19155,garganta.n.01,paso.n.04
19156,garganta.n.01,puerto.n.04
19157,ceceador.n.01,orador.n.01
19158,salsa_holandesa.n.01,aderezo.n.01
19159,salsa_holandesa.n.01,salsa.n.01
19160,delito_informático.n.01,crimen.n.01
19161,delito_informático.n.01,delito.n.01
19162,Raja.n.02,peces.n.01
19163,género_Raja.n.02,peces.n.01
19164,compromiso.n.04,contenido.n.02
19165,compromiso.n.04,mensaje.n.02
19166,dedicación.n.04,contenido.n.02
19167,dedicación.n.04,mensaje.n.02
19168,tetrahymena.n.01,ciliophora.n.01
19169,bosta_de_vaca.n.01,estiércol.n.01
19170,ordenación.n.15,organización.n.06
19171,corteza.n.02,piel.n.01
19172,piel.n.02,piel.n.01
19173,bergantín.n.01,balandra.n.01
19174,bergantín.n.01,velero.n.01
19175,bomba_auxiliar.n.01,bomba.n.01
19176,ostracoda.n.01,crustacea.n.01
19177,Corazón_Púrpura.n.01,medalla.n.02
19178,firma_del_rey.n.01,firma.n.01
19179,estructura.n.04,parte_del_cuerpo.n.01
19180,estructura_anatómica.n.04,parte_del_cuerpo.n.01
19181,calderón.n.01,notación_musical.n.01
19182,caryota.n.01,monocotiledóneas.n.01
19183,género_caryota.n.01,monocotiledóneas.n.01
19184,philodendron.n.01,liana.n.01
19185,fuente.n.08,plato_principal.n.01
19186,plato.n.08,plato_principal.n.01
19187,capellán_militar.n.01,capellán.n.01
19188,capellán_militar.n.01,párroco.n.01
19189,padre.n.01,capellán.n.01
19190,padre.n.01,párroco.n.01
19191,vinajera.n.01,botella.n.01
19192,urólogo.n.01,especialista.n.02
19193,banda.n.01,asociación.n.01
19194,pandilla.n.01,asociación.n.01
19195,almeja_roja.n.01,bivalvo.n.01
19196,almeja_roja.n.01,lamelibranquio.n.01
19197,pancreatitis.n.01,inflamación.n.01
19198,fruta.n.01,fruto.n.01
19199,fruta.n.01,producto_agrícola.n.01
19200,demótico.n.01,griego_moderno.n.01
19201,romaic.n.01,griego_moderno.n.01
19202,romaico.n.01,griego_moderno.n.01
19203,queso.n.01,producto_lácteo.n.01
19204,queso.n.01,alimento.n.02
19205,queso.n.01,comida.n.02
19206,ahínco.n.02,continuación.n.01
19207,constancia.n.02,continuación.n.01
19208,pholiota_squarrosoides.n.01,agarico.n.02
19209,pholiota_squarrosoides.n.01,agárico.n.02
19210,amigo.n.01,alguien.n.01
19211,amigo.n.01,alguno.n.01
19212,amigo.n.01,alma.n.01
19213,amigo.n.01,humano.n.01
19214,amigo.n.01,individuo.n.01
19215,amigo.n.01,mortal.n.01
19216,amigo.n.01,persona.n.01
19217,amigo.n.01,ser_humano.n.01
19218,personal_de_mantenimiento.n.01,partida.n.03
19219,personal_de_mantenimiento.n.01,tripulación.n.03
19220,personal_de_tierra.n.01,partida.n.03
19221,personal_de_tierra.n.01,tripulación.n.03
19222,elemento.n.05,adulta.n.01
19223,elemento.n.05,adulto.n.01
19224,elemento.n.05,mayor.n.01
19225,elemento.n.05,persona_mayor.n.01
19226,tipo.n.05,adulta.n.01
19227,tipo.n.05,adulto.n.01
19228,tipo.n.05,mayor.n.01
19229,tipo.n.05,persona_mayor.n.01
19230,teclado.n.01,dispositivo_de_entrada.n.01
19231,bibliolatría.n.01,devoción.n.01
19232,arquitectura.n.03,profesión.n.02
19233,bien.n.03,calidad.n.01
19234,bien.n.03,cualidad.n.01
19235,bueno.n.03,calidad.n.01
19236,bueno.n.03,cualidad.n.01
19237,baile.n.01,arte.n.01
19238,baile.n.01,bellas_artes.n.01
19239,danza.n.01,arte.n.01
19240,danza.n.01,bellas_artes.n.01
19241,melena.n.01,excremento.n.01
19242,memoria_volátil.n.01,almacenamiento.n.04
19243,memoria_volátil.n.01,almacenamiento_computacional.n.04
19244,memoria_volátil.n.01,almacenar.n.04
19245,memoria_volátil.n.01,almacén.n.04
19246,memoria_volátil.n.01,memoria.n.04
19247,memoria_volátil.n.01,memoria_computacional.n.04
19248,memoria_volátil.n.01,tarjeta_de_memoria.n.04
19249,goma.n.01,faja.n.07
19250,colirio.n.01,gota.n.02
19251,estomatitis.n.01,inflamación.n.01
19252,randomización.n.01,organización.n.06
19253,cálculo.n.01,procedimiento.n.01
19254,cálculo.n.01,proceso.n.01
19255,cómputo.n.01,procedimiento.n.01
19256,cómputo.n.01,proceso.n.01
19257,rhododendron.n.01,arbusto.n.01
19258,rhododendron.n.01,mata.n.01
19259,Bairdiella.n.01,peces.n.01
19260,género_Bairdiella.n.01,peces.n.01
19261,elegía.n.01,poema.n.01
19262,elegía.n.01,poesía.n.01
19263,elegía.n.01,verso.n.01
19264,lamento.n.01,poema.n.01
19265,lamento.n.01,poesía.n.01
19266,lamento.n.01,verso.n.01
19267,herencia.n.01,adquisición.n.01
19268,patrimonio.n.01,adquisición.n.01
19269,juego.n.01,diversión.n.01
19270,juego.n.01,entretenimiento.n.01
19271,juego.n.01,recreación.n.01
19272,juego.n.01,vicio.n.02
19273,dirca.n.01,dicotiledóneas.n.01
19274,género_dirca.n.01,dicotiledóneas.n.01
19275,galería.n.05,corredor.n.01
19276,charla.n.01,conversación.n.01
19277,hilo.n.07,hilo.n.01
19278,sobreimpresión.n.01,impresión.n.02
19279,tentación.n.01,atracción.n.03
19280,curio.n.01,elemento_metálico.n.01
19281,curio.n.01,metal.n.01
19282,Ammodytidae.n.01,peces.n.01
19283,familia_Ammodytidae.n.01,peces.n.01
19284,manzana.n.01,manzana.n.01
19285,cámara_compacta.n.01,cámara.n.01
19286,antilocapra_americana.n.01,rumiante.n.01
19287,Chlorophis.n.01,reptiles.n.01
19288,género_Chlorophis.n.01,reptiles.n.01
19289,silla_de_baño.n.01,silla_de_ruedas.n.01
19290,Jefe_de_Estado_Mayor.n.01,oficial.n.01
19291,tritón_rojo_occidental.n.01,salamandra.n.01
19292,tritón_rojo_occidental.n.01,salamándridos.n.01
19293,materia_plástica_celulosa.n.01,plástico.n.01
19294,al_día.n.05,actualidad.n.01
19295,al_día.n.05,presente.n.01
19296,colleen.n.01,chica.n.01
19297,colleen.n.01,joven.n.01
19298,colleen.n.01,jovencita.n.01
19299,colleen.n.01,muchacha.n.01
19300,colleen.n.01,mujercita.n.01
19301,colleen.n.01,niña.n.01
19302,colleen.n.01,señorita.n.01
19303,laxante.n.01,catártico.n.01
19304,laxante.n.01,depurativo.n.01
19305,laxante.n.01,laxante.n.01
19306,laxante.n.01,purgante.n.01
19307,Apodiformes.n.01,animales.n.01
19308,orden_Apodiformes.n.01,animales.n.01
19309,enfoque.n.01,perspectiva.n.01
19310,enfoque.n.01,visión.n.01
19311,sesgo.n.01,perspectiva.n.01
19312,sesgo.n.01,visión.n.01
19313,ángulo.n.01,perspectiva.n.01
19314,ángulo.n.01,visión.n.01
19315,whistleblower.n.01,fuente.n.01
19316,gravy.n.01,aderezo.n.01
19317,gravy.n.01,salsa.n.01
19318,samurái.n.02,nobleza.n.01
19319,leñera.n.01,barraca.n.01
19320,virólogo.n.01,microbiólogo.n.01
19321,pasaporte.n.02,documento_judicial.n.01
19322,pasaporte.n.02,documento_jurídico.n.01
19323,pasaporte.n.02,documento_legal.n.01
19324,pasaporte.n.02,documento_oficial.n.01
19325,afirmación.n.02,compromiso.n.04
19326,afirmación.n.02,dedicación.n.04
19327,declaración.n.02,compromiso.n.04
19328,declaración.n.02,dedicación.n.04
19329,garantía.n.02,compromiso.n.04
19330,garantía.n.02,dedicación.n.04
19331,aliño.n.01,condimento.n.01
19332,condimento.n.01,condimento.n.01
19333,Liparis.n.02,peces.n.01
19334,género_Liparis.n.02,peces.n.01
19335,mecedor.n.01,silla.n.01
19336,silla_mecedora.n.01,silla.n.01
19337,mineral.n.01,materia.n.01
19338,mineral.n.01,material.n.01
19339,autoanticuerpo.n.01,anticuerpo.n.01
19340,informática.n.01,ciencia.n.01
19341,informática.n.01,ciencias.n.01
19342,informática.n.01,disciplina_científica.n.01
19343,moluscos.n.01,familia.n.06
19344,eficacia.n.02,poder.n.01
19345,eficacia.n.02,potencia.n.01
19346,fuerza.n.02,poder.n.01
19347,fuerza.n.02,potencia.n.01
19348,potencia.n.02,poder.n.01
19349,potencia.n.02,potencia.n.01
19350,unidad_monetaria_eslovaca.n.01,unidad_monetaria.n.01
19351,alfiler.n.09,cierre.n.02
19352,alfiler.n.09,ligadura.n.02
19353,consulta.n.02,conferencia.n.03
19354,consulta.n.02,congreso.n.03
19355,rincón.n.03,zona.n.05
19356,rincón.n.03,área.n.05
19357,máxima_aceleración.n.01,fuerza.n.01
19358,junta_de_estanqueidad.n.01,cierre.n.08
19359,plantas.n.01,género.n.02
19360,años_1780.n.01,decada.n.01
19361,años_1780.n.01,decenio.n.01
19362,años_1780.n.01,década.n.01
19363,crenación.n.01,curva.n.01
19364,antinómico.n.01,adherente.n.01
19365,antinómico.n.01,discípulo.n.01
19366,mecanista.n.01,filósofo.n.01
19367,arenque_ahumado.n.01,clupea.n.01
19368,kipper.n.01,clupea.n.01
19369,desaparición.n.02,acontecimiento.n.01
19370,desaparición.n.02,happening.n.01
19371,desaparición.n.02,hecho.n.01
19372,desaparición.n.02,suceso.n.01
19373,leopardus_wiedii.n.01,felis_silvestris.n.03
19374,confusión.n.01,desorden.n.01
19375,mezcolanza.n.01,desorden.n.01
19376,caballo.n.01,carne.n.01
19377,jet_set.n.01,círculo.n.05
19378,jet_set.n.01,grupo.n.05
19379,gran_pantalla.n.01,celuloide.n.02
19380,gran_pantalla.n.01,cine.n.02
19381,gran_pantalla.n.01,film.n.02
19382,pericia.n.01,destreza.n.01
19383,pericia.n.01,habilidad.n.01
19384,especie_de_bacterias.n.01,especie.n.01
19385,persona_sin_hogar.n.01,circunstancias.n.01
19386,persona_sin_hogar.n.01,condición.n.01
19387,persona_sin_hogar.n.01,situación.n.01
19388,Cerambycidae.n.01,artrópodos.n.01
19389,familia_Cerambycidae.n.01,artrópodos.n.01
19390,esquizocarpio.n.01,fruto.n.01
19391,Cynocephalus.n.01,mamíferos.n.01
19392,género_Cynocephalus.n.01,mamíferos.n.01
19393,defensa_civil.n.01,guardia.n.01
19394,defensa_civil.n.01,protección.n.01
19395,arbusto_enano.n.01,arbusto.n.01
19396,arbusto_enano.n.01,mata.n.01
19397,veta_madre.n.01,vena.n.01
19398,años_1880.n.01,decada.n.01
19399,años_1880.n.01,decenio.n.01
19400,años_1880.n.01,década.n.01
19401,Mugilidae.n.01,peces.n.01
19402,familia_Mugilidae.n.01,peces.n.01
19403,declaración_matemática.n.01,afirmación.n.01
19404,declaración_matemática.n.01,declaración.n.01
19405,jaboncillo.n.01,enredadera.n.01
19406,jaboncillo.n.01,trepadora.n.01
19407,anís.n.01,licor.n.01
19408,trinchador.n.02,comensal.n.01
19409,formación.n.01,actividad.n.01
19410,preparación.n.01,actividad.n.01
19411,vulgarismo.n.01,expresión.n.03
19412,ataraxia.n.03,silencio.n.02
19413,ataraxia.n.03,tranquilidad.n.02
19414,paz.n.03,silencio.n.02
19415,paz.n.03,tranquilidad.n.02
19416,reposo.n.03,silencio.n.02
19417,reposo.n.03,tranquilidad.n.02
19418,serenidad.n.03,silencio.n.02
19419,serenidad.n.03,tranquilidad.n.02
19420,sosiego.n.03,silencio.n.02
19421,sosiego.n.03,tranquilidad.n.02
19422,tranquilidad.n.03,silencio.n.02
19423,tranquilidad.n.03,tranquilidad.n.02
19424,tranquilidad_de_espíritu.n.03,silencio.n.02
19425,tranquilidad_de_espíritu.n.03,tranquilidad.n.02
19426,antiemético.n.01,fármaco.n.02
19427,antiemético.n.01,medicamento.n.02
19428,antiemético.n.01,medicina.n.02
19429,hercio.n.01,ritmo.n.01
19430,hercio.n.01,velocidad.n.01
19431,hercio.n.01,índice.n.01
19432,mezcla.n.02,combinación.n.01
19433,mezcla.n.02,mezcla.n.01
19434,preparado.n.02,combinación.n.01
19435,preparado.n.02,mezcla.n.01
19436,capitán.n.07,oficial.n.04
19437,patrona.n.07,oficial.n.04
19438,patrón.n.07,oficial.n.04
19439,arte.n.03,arte.n.01
19440,arte.n.03,capacidad_superior.n.01
19441,cabello.n.02,pelo.n.01
19442,Baiomys.n.01,mamíferos.n.01
19443,género_Baiomys.n.01,mamíferos.n.01
19444,azúcar_de_remolacha.n.01,azúcar.n.01
19445,azúcar_de_remolacha.n.01,carbohidrato.n.01
19446,azúcar_de_remolacha.n.01,glúcido.n.01
19447,azúcar_de_remolacha.n.01,hidrato_de_carbono.n.01
19448,azúcar_de_remolacha.n.01,sacarosa.n.01
19449,talón.n.01,letra.n.01
19450,tangor.n.01,naranjo.n.03
19451,sótano.n.02,apoyo.n.07
19452,sótano.n.02,soporte.n.07
19453,orden_piperales.n.01,plantas.n.01
19454,piperales.n.01,plantas.n.01
19455,papel_moneda.n.01,divisa.n.01
19456,papel_moneda.n.01,moneda.n.01
19457,notario.n.02,abogado.n.01
19458,notario.n.02,jurista.n.01
19459,notario.n.02,letrado.n.01
19460,notario.n.02,picapleitos.n.01
19461,utopía.n.03,ficción.n.01
19462,paso_rápido.n.01,marcha.n.02
19463,sol.n.04,estrella.n.01
19464,Procellariidae.n.01,aves.n.01
19465,familia_Procellariidae.n.01,aves.n.01
19466,M.n.06,carácter.n.02
19467,M.n.06,letra.n.02
19468,exegesis.n.01,interpretación.n.03
19469,exégesis.n.01,interpretación.n.03
19470,estática.n.01,mecánica.n.01
19471,cortina.n.03,protección.n.01
19472,pantalla.n.03,protección.n.01
19473,persiana.n.03,protección.n.01
19474,proyección.n.01,demostración.n.05
19475,proyección.n.01,despliegue.n.05
19476,proyección.n.01,exposición.n.05
19477,proyección.n.01,muestra.n.05
19478,celosía.n.02,armadura.n.03
19479,celosía.n.02,armazón.n.03
19480,celosía.n.02,carcasa.n.03
19481,circo.n.05,arena.n.04
19482,circo.n.05,campo.n.04
19483,circo.n.05,palestra.n.04
19484,Tetis.n.01,nereida.n.01
19485,noche.n.07,etapa.n.01
